x_col,y_col
1104,42.04687330583038
1105,40.800362820997634
1106,32.36654370786947
1107,47.15469686767957
1108,42.23151198569703
1109,40.96700433726123
1110,33.92018027055255
1111,40.650268444308075
1112,33.36310636627481
1113,49.629133114922574
1114,42.95776773904841
1115,38.31506745565373
1116,34.82554792748404
1117,32.01656699959782
1118,41.758989051575284
1119,48.82727978238498
1120,41.30717647447926
1121,47.6556084123709
1122,37.67681776726795
1123,44.98022264601013
1124,35.322224990129754
1125,36.8273892934428
1126,44.94805150759274
1127,41.83536800427632
1128,36.5294017029501
1129,28.970434129199482
1130,47.443528411302786
1131,37.38296683448807
1132,47.813781097698495
1133,38.102324078351316
1134,46.069940018198075
1135,46.63068243250957
1136,40.40986036896541
1137,38.08551211594323
1138,33.90172396207719
1139,44.028171461436195
1140,35.204275485909875
1141,40.668226576360794
1142,40.088536860528265
1143,42.691549294250834
1144,45.254564536237304
1145,42.60907360456386
1146,44.54691470235393
1147,34.34595954537804
1148,37.835753311537935
1149,36.132756055790246
1150,37.90580801825628
1151,37.40490663432733
1152,41.3666886932393
1153,33.71697516585084
1154,35.4946849904878
1155,44.26128557604656
1156,35.985514366817696
1157,34.95671181994044
1158,42.35314169697509
1159,41.84471133450179
1160,38.065895797346606
1161,44.58113704835728
1162,39.031923653015845
1163,46.39609721382677
1164,41.955081173734044
1165,43.13650684743345
1166,31.937869518534406
1167,44.78983440097568
1168,36.897479099145556
1169,43.6971903864431
1170,42.183626527120886
1171,32.56249097978694
1172,39.089333345101394
1173,33.420688570436106
1174,40.880512854292775
1175,42.516201577647045
1176,31.96522116683886
1177,45.2711057099176
1178,38.77687821600393
1179,35.40908780683254
1180,38.98385488077288
1181,39.58308579450381
1182,41.81296319645784
1183,38.34165083925782
1184,29.845858051092517
1185,38.77503863330026
1186,46.36816985644851
1187,40.595147072203545
1188,29.761959654996666
1189,34.60872583939132
1190,38.301326360753144
1191,41.54727305073678
1192,36.843281827424825
1193,47.041966062261345
1194,36.82041770119146
1195,42.90589455912366
1196,44.05567764891481
1197,42.55542696399447
1198,41.56529327732796
1199,28.216917050990027
1200,38.55542973654813
1201,33.07847440699318
1202,39.05368039459376
1203,37.54777899325244
1204,43.42888132918209
1205,38.98281963540381
1206,33.501886321021644
1207,27.77723079436782
1208,46.303370797007055
1209,44.787792300729606
1210,45.6139295663508
1211,49.51479720380619
1212,43.94736882799904
1213,47.90554471609153
1214,41.6380461026326
1215,42.44927458647334
1216,41.806457346184054
1217,42.10062981850165
1218,32.64386438873445
1219,39.19902427089114
1220,38.26036800435917
1221,37.52011042598675
1222,38.79474876014095
1223,42.5106148416469
1224,36.18246077023295
1225,41.47605609963824
1226,46.09496775411248
1227,37.21527578032757
1228,31.796901312929936
1229,39.77789707399338
1230,43.12095434690206
1231,31.017633292052224
1232,33.38639920050457
1233,48.338065908504966
1234,39.841239448507196
1235,33.42387896718775
1236,39.52910723998431
1237,38.54407026453249
1238,40.97261122356505
1239,43.98926265450626
1240,35.29222884838741
1241,43.085140830362846
1242,41.3697258938596
1243,45.474229910537204
1244,32.97642473175625
1245,42.399072479766964
1246,40.73328634986413
1247,40.781726575654154
1248,43.26585520547228
1249,39.01122763592921
1250,38.98086525035339
1251,33.728350729848394
1252,53.64998785758344
1253,39.12792696205386
1254,33.965398783877035
1255,33.680825408239826
1256,41.772294436616605
1257,35.60732117792511
1258,31.58926661145773
1259,41.38877661438284
1260,31.67587133719261
1261,45.450633736085436
1262,40.01561566549629
1263,37.219369970085495
1264,41.36118070702156
1265,40.5376891467794
1266,38.69028111876279
1267,43.45035543932668
1268,46.36491194014167
1269,46.2311527855756
1270,42.127149606133095
1271,37.235528539411035
1272,41.3850171026736
1273,54.6820053042787
1274,29.095853358357566
1275,44.76075675955293
1276,39.78401863051125
1277,43.31828683557096
1278,44.30977111735287
1279,42.70902670404656
1280,45.0342720499606
1281,44.39874503422877
1282,40.4810616969555
1283,39.95413094094813
1284,31.119730500213223
1285,45.5136567066826
1286,35.16185267331432
1287,35.738190996629946
1288,38.13309961495087
1289,36.19217978102117
1290,34.27000226122735
1291,38.22632448380257
1292,45.8333593693441
1293,41.13633949468044
1294,44.87485807709312
1295,43.32153921872814
1296,30.48426816044593
1297,38.825036929621874
1298,56.59561349277344
1299,36.04981151440134
1300,35.30084010205637
1301,36.89318163700553
1302,35.32713767752984
1303,43.31287346220099
1304,36.52802377701069
1305,46.746268732845024
1306,32.649280105448
1307,45.98685959873453
1308,40.18270296203241
1309,46.62626552132915
1310,40.250328154290884
1311,42.210872126298874
1312,42.438760644006095
1313,39.30285127247938
1314,44.65649671040692
1315,41.02935345926701
1316,41.392296498854165
1317,32.58777432995998
1318,37.13836820097553
1319,40.88040012285227
1320,39.68206651945001
1321,46.57837250752588
1322,42.00847497144465
1323,48.393990547245
1324,42.94438222687602
1325,36.409346002046135
1326,34.13652288260144
1327,42.25441892023841
1328,41.78384317816591
1329,36.216309725349625
1330,44.34814724365071
1331,38.835630355146144
1332,39.26625948017258
1333,36.03372935751418
1334,34.07135403668551
1335,33.241045190758626
1336,42.53249903540153
1337,43.327378998871374
1338,38.940966303312294
1339,40.45815042323281
1340,32.41565353996825
1341,42.199176126354395
1342,32.70622485106169
1343,45.796826853518944
1344,36.73377753821903
1345,50.6133310998816
1346,41.505724688371735
1347,48.16714108905857
1348,43.20080374450868
1349,45.68268113272454
1350,38.24979367956182
1351,43.33202822910938
1352,36.699091685286035
1353,33.784723932225766
1354,33.88722362839846
1355,41.25032789224927
1356,38.41459195863735
1357,41.28788927744611
1358,40.93813868346468
1359,48.97173915302553
1360,36.91925983680133
1361,37.41121930920713
1362,47.695022723135935
